Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
DUS7_HUMAN	1.00	0.81	1197	0.51702	856	1	-341.0	-0.28487886382623223
TGFR1_HUMAN	2.00	1.62	668	1.03404	560	1	-108.0	-0.16167664670658682
RET_HUMAN	2.00	1.62	669	1.03404	495	1	-174.0	-0.2600896860986547
TSC1_HUMAN	2.00	1.62	670	1.03404	564	1	-106.0	-0.1582089552238806
S1PR2_HUMAN	1.00	0.81	1194	0.51702	853	1	-341.0	-0.28559463986599665
AIMP1_HUMAN	1.00	0.81	1191	0.51702	850	1	-341.0	-0.2863140218303946
HTRA2_HUMAN	1.00	0.81	1192	0.51702	851	1	-341.0	-0.2860738255033557
STK39_HUMAN	1.00	0.81	1193	0.51702	852	1	-341.0	-0.28583403185247275
KSYK_HUMAN	2.00	1.62	667	1.03404	527	1	-140.0	-0.2098950524737631
GNAO_HUMAN	2.00	1.62	700	1.03404	494	1	-206.0	-0.29428571428571426
ANGP1_HUMAN	1.00	0.81	1264	0.51702	923	1	-341.0	-0.2697784810126582
EDNRB_HUMAN	1.00	0.81	1263	0.51702	922	1	-341.0	-0.26999208234362626
TRPV1_HUMAN	1.00	0.81	1262	0.51702	921	1	-341.0	-0.27020602218700474
EPOR_HUMAN	1.00	0.81	1267	0.51702	926	1	-341.0	-0.2691397000789266
GNA15_HUMAN	1.00	0.81	1266	0.51702	925	1	-341.0	-0.2693522906793049
IL4RA_HUMAN	1.00	0.81	1265	0.51702	924	1	-341.0	-0.26956521739130435
FLNA_HUMAN	3.00	2.43	420	1.55106	311	1	-109.0	-0.25952380952380955
KS6A4_HUMAN	1.00	0.81	1260	0.51702	919	1	-341.0	-0.2706349206349206
MEF2C_HUMAN	2.00	1.62	696	1.03404	497	1	-199.0	-0.2859195402298851
MPIP2_HUMAN	1.00	0.81	1259	0.51702	918	1	-341.0	-0.2708498808578237
DUS4_HUMAN	4.00	3.24	281	2.06809	238	1	-43.0	-0.15302491103202848
RAB7A_HUMAN	2.00	1.62	699	1.03404	552	1	-147.0	-0.21030042918454936
TIE2_HUMAN	1.00	0.81	1261	0.51702	920	1	-341.0	-0.2704203013481364
GNAI2_HUMAN	2.00	1.62	698	1.03404	493	1	-205.0	-0.29369627507163326
GNAZ_HUMAN	2.00	1.62	697	1.03404	492	1	-205.0	-0.29411764705882354
PTN7_HUMAN	1.00	0.81	1256	0.51702	915	1	-341.0	-0.2714968152866242
TFCP2_HUMAN	1.00	0.81	1257	0.51702	916	1	-341.0	-0.27128082736674625
GNA14_HUMAN	1.00	0.81	1254	0.51702	913	1	-341.0	-0.2719298245614035
DUS2_HUMAN	1.00	0.81	1255	0.51702	914	1	-341.0	-0.27171314741035857
RAC3_HUMAN	4.00	3.24	279	2.06809	220	1	-59.0	-0.2114695340501792
SMAD7_HUMAN	4.00	3.24	280	2.06809	271	1	-9.0	-0.03214285714285714
PLMN_HUMAN	2.00	1.62	695	1.03404	496	1	-199.0	-0.28633093525179854
OGT1_HUMAN	1.00	0.81	1258	0.51702	917	1	-341.0	-0.27106518282988873
UBQL2_HUMAN	1.00	0.81	1250	0.51702	909	1	-341.0	-0.2728
MCA1_HUMAN	1.00	0.81	1251	0.51702	910	1	-341.0	-0.27258193445243806
SYM_HUMAN	1.00	0.81	1248	0.51702	907	1	-341.0	-0.27323717948717946
STAB2_HUMAN	1.00	0.81	1249	0.51702	908	1	-341.0	-0.27301841473178545
HMOX1_HUMAN	4.00	3.24	278	2.06809	206	1	-72.0	-0.2589928057553957
DYR1B_HUMAN	2.00	1.62	694	1.03404	551	1	-143.0	-0.20605187319884727
PA21B_HUMAN	1.00	0.81	1252	0.51702	911	1	-341.0	-0.2723642172523962
BICD1_HUMAN	1.00	0.81	1253	0.51702	912	1	-341.0	-0.27214684756584195
TM63B_HUMAN	1.00	0.81	1243	0.51702	902	1	-341.0	-0.2743362831858407
DUS14_HUMAN	1.00	0.81	1242	0.51702	901	1	-341.0	-0.2745571658615137
GYS1_HUMAN	1.00	0.81	1245	0.51702	904	1	-341.0	-0.27389558232931727
STRP2_HUMAN	1.00	0.81	1244	0.51702	903	1	-341.0	-0.2741157556270096
TIM44_HUMAN	1.00	0.81	1246	0.51702	905	1	-341.0	-0.2736757624398074
EF1G_HUMAN	2.00	1.62	692	1.03404	565	1	-127.0	-0.18352601156069365
GNAI3_HUMAN	1.00	0.81	1247	0.51702	906	1	-341.0	-0.2734562951082598
GNAI1_HUMAN	2.00	1.62	693	1.03404	491	1	-202.0	-0.29148629148629146
DUS5_HUMAN	2.00	1.62	690	1.03404	731	1	41.0	0.059420289855072465
CCDC8_HUMAN	2.00	1.62	689	1.03404	730	1	41.0	0.059506531204644414
CUL7_HUMAN	2.00	1.62	691	1.03404	732	1	41.0	0.059334298118668596
OBSL1_HUMAN	1.00	0.81	1238	0.51702	897	1	-341.0	-0.2754442649434572
IL8_HUMAN	4.00	3.24	277	2.06809	205	1	-72.0	-0.259927797833935
DUS3_HUMAN	1.00	0.81	1239	0.51702	898	1	-341.0	-0.27522195318805487
ATG9A_HUMAN	1.00	0.81	1241	0.51702	900	1	-341.0	-0.2747784045124899
ANGP2_HUMAN	1.00	0.81	1240	0.51702	899	1	-341.0	-0.275
PTN5_HUMAN	2.00	1.62	686	1.03404	562	1	-124.0	-0.18075801749271136
DSCAM_HUMAN	2.00	1.62	687	1.03404	489	1	-198.0	-0.28820960698689957
NCF1_HUMAN	2.00	1.62	688	1.03404	490	1	-198.0	-0.2877906976744186
LRP8_HUMAN	4.00	3.24	275	2.06809	237	1	-38.0	-0.13818181818181818
NFKB1_HUMAN	4.00	3.24	276	2.06809	204	1	-72.0	-0.2608695652173913
CDX2_HUMAN	1.00	0.81	1235	0.51702	894	1	-341.0	-0.2761133603238866
KGP1_HUMAN	1.00	0.81	1236	0.51702	895	1	-341.0	-0.2758899676375405
GATA3_HUMAN	1.00	0.81	1237	0.51702	896	1	-341.0	-0.27566693613581245
P2RY1_HUMAN	1.00	0.81	1232	0.51702	891	1	-341.0	-0.2767857142857143
HNRPK_HUMAN	2.00	1.62	683	1.03404	728	1	45.0	0.06588579795021962
CEBPE_HUMAN	1.00	0.81	1233	0.51702	892	1	-341.0	-0.27656123276561234
FAK2_HUMAN	6.00	4.86	147	3.10213	123	1	-24.0	-0.16326530612244897
FXYD6_HUMAN	2.00	1.62	684	1.03404	729	1	45.0	0.06578947368421052
NCOR2_HUMAN	1.00	0.81	1234	0.51702	893	1	-341.0	-0.27633711507293357
TAOK2_HUMAN	2.00	1.62	685	1.03404	643	1	-42.0	-0.061313868613138686
LRRK2_HUMAN	3.00	2.43	419	1.55106	351	1	-68.0	-0.162291169451074
TAOK1_HUMAN	2.00	1.62	724	1.03404	646	1	-78.0	-0.10773480662983426
CXL10_HUMAN	2.00	1.62	725	1.03404	647	1	-78.0	-0.10758620689655173
BRAF_HUMAN	2.00	1.62	726	1.03404	648	1	-78.0	-0.10743801652892562
PTPA_HUMAN	4.00	3.24	285	2.06809	244	1	-41.0	-0.14385964912280702
TAOK3_HUMAN	2.00	1.62	727	1.03404	649	1	-78.0	-0.10729023383768914
CXCL9_HUMAN	2.00	1.62	728	1.03404	650	1	-78.0	-0.10714285714285714
CXL11_HUMAN	2.00	1.62	729	1.03404	651	1	-78.0	-0.10699588477366255
GA45G_HUMAN	2.00	1.62	730	1.03404	652	1	-78.0	-0.10684931506849316
PLF4_HUMAN	2.00	1.62	721	1.03404	644	1	-77.0	-0.10679611650485436
JIP1_HUMAN	1.00	0.81	1289	0.51702	1433	1	144.0	0.11171450737005431
PPM1A_HUMAN	2.00	1.62	722	1.03404	645	1	-77.0	-0.10664819944598337
MLTK_HUMAN	1.00	0.81	1290	0.51702	1468	1	178.0	0.13798449612403102
TLR3_HUMAN	1.00	0.81	1291	0.51702	1469	1	178.0	0.13787761425251743
IL6RA_HUMAN	2.00	1.62	723	1.03404	604	1	-119.0	-0.16459197786998617
IL6RB_HUMAN	1.00	0.81	1292	0.51702	1470	1	178.0	0.13777089783281735
LMO4_HUMAN	1.00	0.81	1293	0.51702	1471	1	178.0	0.13766434648105183
PP2CA_HUMAN	1.00	0.81	1300	0.51702	1473	1	173.0	0.13307692307692306
INSR_HUMAN	1.00	0.81	1299	0.51702	1472	1	173.0	0.1331793687451886
INS_HUMAN	1.00	0.81	1301	0.51702	1474	1	173.0	0.13297463489623368
MT2_HUMAN	12.00	9.72	59	6.20426	59	1	0.0	0.0
ISK7_HUMAN	1.00	0.81	1303	0.51702	1853	1	550.0	0.42210283960092093
SHBG_HUMAN	1.00	0.81	1302	0.51702	1852	1	550.0	0.42242703533026116
CX04A_HUMAN	1.00	0.81	1304	0.51702	1854	1	550.0	0.4217791411042945
BARD1_HUMAN	2.00	1.62	734	1.03404	829	1	95.0	0.12942779291553133
ECT2_HUMAN	1.00	0.81	1295	0.51702	1848	1	553.0	0.42702702702702705
NED4L_HUMAN	1.00	0.81	1294	0.51702	1847	1	553.0	0.4273570324574961
MT1L_HUMAN	2.00	1.62	731	1.03404	723	1	-8.0	-0.01094391244870041
ATS4_HUMAN	1.00	0.81	1296	0.51702	1849	1	553.0	0.42669753086419754
KPCD1_HUMAN	1.00	0.81	1297	0.51702	1850	1	553.0	0.4263685427910563
ZN363_HUMAN	2.00	1.62	732	1.03404	828	1	96.0	0.13114754098360656
MTR1L_HUMAN	1.00	0.81	1298	0.51702	1851	1	553.0	0.42604006163328195
MT3_HUMAN	2.00	1.62	733	1.03404	714	1	-19.0	-0.02592087312414734
TTHY_HUMAN	1.00	0.81	1308	0.51702	1780	1	472.0	0.36085626911314983
NFH_HUMAN	8.00	6.48	95	4.13617	91	1	-4.0	-0.042105263157894736
NFL_HUMAN	18.00	14.58	51	9.30638	51	1	0.0	0.0
NFM_HUMAN	13.00	10.53	55	6.72128	55	1	0.0	0.0
CDK5_HUMAN	4.00	3.24	286	2.06809	279	1	-7.0	-0.024475524475524476
STXB1_HUMAN	2.00	1.62	739	1.03404	676	1	-63.0	-0.08525033829499323
GAN_HUMAN	1.00	0.81	1309	0.51702	1720	1	411.0	0.3139801375095493
DLGP2_HUMAN	2.00	1.62	738	1.03404	675	1	-63.0	-0.08536585365853659
CK5P2_HUMAN	1.00	0.81	1305	0.51702	1777	1	472.0	0.36168582375478925
MTAP2_HUMAN	2.00	1.62	736	1.03404	694	1	-42.0	-0.057065217391304345
NMDZ1_HUMAN	91.00	73.71	13	47.04894	13	1	0.0	0.0
CHD3_HUMAN	2.00	1.62	735	1.03404	811	1	76.0	0.10340136054421768
PIAS4_HUMAN	2.00	1.62	737	1.03404	812	1	75.0	0.10176390773405698
NDEL1_HUMAN	1.00	0.81	1307	0.51702	1779	1	472.0	0.361132364192808
MTMR2_HUMAN	1.00	0.81	1306	0.51702	1778	1	472.0	0.3614088820826952
SMAD2_HUMAN	3.00	2.43	434	1.55106	477	1	43.0	0.09907834101382489
TNIK_HUMAN	2.00	1.62	743	1.03404	622	1	-121.0	-0.16285329744279947
MINK1_HUMAN	1.00	0.81	1314	0.51702	1612	1	298.0	0.2267884322678843
APOE_HUMAN	1.00	0.81	1313	0.51702	1611	1	298.0	0.22696115765422697
NMDE1_HUMAN	39.00	31.59	37	20.16383	36	1	-1.0	-0.02702702702702703
INADL_HUMAN	4.00	3.24	288	2.06809	250	1	-38.0	-0.13194444444444445
NMD3B_HUMAN	2.00	1.62	744	1.03404	680	1	-64.0	-0.08602150537634409
NMD3A_HUMAN	3.00	2.43	435	1.55106	389	1	-46.0	-0.10574712643678161
KCC2A_HUMAN	5.00	4.05	202	2.58511	174	1	-28.0	-0.13861386138613863
CSKP_HUMAN	1.00	0.81	1310	0.51702	1475	1	165.0	0.12595419847328243
DLGP1_HUMAN	4.00	3.24	287	2.06809	249	1	-38.0	-0.13240418118466898
RGRF1_HUMAN	6.00	4.86	148	3.10213	145	1	-3.0	-0.02027027027027027
AP1M1_HUMAN	2.00	1.62	740	1.03404	677	1	-63.0	-0.08513513513513514
AP4M1_HUMAN	2.00	1.62	742	1.03404	679	1	-63.0	-0.08490566037735849
PTN4_HUMAN	1.00	0.81	1312	0.51702	1477	1	165.0	0.12576219512195122
DRD1_HUMAN	2.00	1.62	741	1.03404	678	1	-63.0	-0.08502024291497975
ACTN1_HUMAN	1.00	0.81	1311	0.51702	1476	1	165.0	0.12585812356979406
KCC2D_HUMAN	2.00	1.62	702	1.03404	665	1	-37.0	-0.05270655270655271
RGRF2_HUMAN	5.00	4.05	199	2.58511	169	1	-30.0	-0.1507537688442211
AKAP9_HUMAN	5.00	4.05	200	2.58511	171	1	-29.0	-0.145
RELN_HUMAN	2.00	1.62	703	1.03404	666	1	-37.0	-0.05263157894736842
RHG32_HUMAN	3.00	2.43	423	1.55106	352	1	-71.0	-0.16784869976359337
NMDE2_HUMAN	82.00	66.42	16	42.39574	16	1	0.0	0.0
ACTN2_HUMAN	3.00	2.43	424	1.55106	385	1	-39.0	-0.09198113207547169
LIN7B_HUMAN	1.00	0.81	1271	0.51702	1593	1	322.0	0.25334382376081827
LIN7A_HUMAN	1.00	0.81	1269	0.51702	1591	1	322.0	0.25374310480693457
EXOC4_HUMAN	2.00	1.62	701	1.03404	600	1	-101.0	-0.14407988587731813
MIB2_HUMAN	1.00	0.81	1270	0.51702	1592	1	322.0	0.25354330708661416
KPCG_HUMAN	3.00	2.43	422	1.55106	384	1	-38.0	-0.09004739336492891
KPCB_HUMAN	4.00	3.24	282	2.06809	247	1	-35.0	-0.12411347517730496
EPHB2_HUMAN	4.00	3.24	283	2.06809	225	1	-58.0	-0.2049469964664311
CAN1_HUMAN	3.00	2.43	421	1.55106	452	1	31.0	0.07363420427553444
EXOC7_HUMAN	1.00	0.81	1268	0.51702	1590	1	322.0	0.2539432176656151
MAGI3_HUMAN	1.00	0.81	1273	0.51702	1595	1	322.0	0.25294579732914374
SYGP1_HUMAN	3.00	2.43	430	1.55106	388	1	-42.0	-0.09767441860465116
CK2N1_HUMAN	1.00	0.81	1275	0.51702	1597	1	322.0	0.25254901960784315
EXOC3_HUMAN	1.00	0.81	1274	0.51702	1596	1	322.0	0.25274725274725274
AP2M1_HUMAN	1.00	0.81	1272	0.51702	1594	1	322.0	0.2531446540880503
GRM1_HUMAN	2.00	1.62	706	1.03404	669	1	-37.0	-0.05240793201133145
GBLP_HUMAN	2.00	1.62	707	1.03404	620	1	-87.0	-0.12305516265912306
NOS1_HUMAN	57.00	46.17	22	29.47021	22	1	0.0	0.0
ARC_HUMAN	2.00	1.62	705	1.03404	668	1	-37.0	-0.0524822695035461
SHAN2_HUMAN	2.00	1.62	704	1.03404	667	1	-37.0	-0.052556818181818184
DAPK1_HUMAN	3.00	2.43	429	1.55106	464	1	35.0	0.08158508158508158
SRC8_HUMAN	3.00	2.43	428	1.55106	361	1	-67.0	-0.15654205607476634
CLH1_HUMAN	4.00	3.24	284	2.06809	243	1	-41.0	-0.1443661971830986
KAP3_HUMAN	3.00	2.43	425	1.55106	372	1	-53.0	-0.12470588235294118
NF1_HUMAN	3.00	2.43	427	1.55106	387	1	-40.0	-0.0936768149882904
DYN1_HUMAN	3.00	2.43	426	1.55106	386	1	-40.0	-0.09389671361502347
TBA1A_HUMAN	3.00	2.43	433	1.55106	354	1	-79.0	-0.18244803695150116
NMDE3_HUMAN	11.00	8.91	62	5.68723	61	1	-1.0	-0.016129032258064516
NMDE4_HUMAN	39.00	31.59	36	20.16383	37	1	1.0	0.027777777777777776
CRK_HUMAN	2.00	1.62	716	1.03404	603	1	-113.0	-0.15782122905027932
CTRO_HUMAN	3.00	2.43	432	1.55106	353	1	-79.0	-0.18287037037037038
2ABA_HUMAN	5.00	4.05	201	2.58511	196	1	-5.0	-0.024875621890547265
AINX_HUMAN	2.00	1.62	714	1.03404	673	1	-41.0	-0.05742296918767507
DLGP4_HUMAN	2.00	1.62	715	1.03404	674	1	-41.0	-0.057342657342657345
FUS_HUMAN	2.00	1.62	712	1.03404	671	1	-41.0	-0.05758426966292135
NANO1_HUMAN	2.00	1.62	713	1.03404	672	1	-41.0	-0.05750350631136045
RAP2A_HUMAN	2.00	1.62	711	1.03404	670	1	-41.0	-0.057665260196905765
ZO1_HUMAN	3.00	2.43	431	1.55106	362	1	-69.0	-0.16009280742459397
MYH9_HUMAN	2.00	1.62	709	1.03404	602	1	-107.0	-0.15091678420310295
SP3_HUMAN	2.00	1.62	710	1.03404	796	1	86.0	0.12112676056338029
BSN_HUMAN	1.00	0.81	1276	0.51702	1598	1	322.0	0.25235109717868337
EPHB4_HUMAN	2.00	1.62	708	1.03404	601	1	-107.0	-0.15112994350282485
K6PL_HUMAN	2.00	1.62	720	1.03404	621	1	-99.0	-0.1375
SLMAP_HUMAN	1.00	0.81	1288	0.51702	1610	1	322.0	0.25
TP53B_HUMAN	2.00	1.62	719	1.03404	798	1	79.0	0.10987482614742698
TPA_HUMAN	2.00	1.62	718	1.03404	613	1	-105.0	-0.14623955431754876
NU2M_HUMAN	1.00	0.81	1287	0.51702	1609	1	322.0	0.2501942501942502
ERBB4_HUMAN	2.00	1.62	717	1.03404	797	1	80.0	0.11157601115760112
MYH10_HUMAN	1.00	0.81	1286	0.51702	1608	1	322.0	0.25038880248833595
KLC2_HUMAN	1.00	0.81	1285	0.51702	1607	1	322.0	0.25058365758754864
ODP2_HUMAN	1.00	0.81	1284	0.51702	1606	1	322.0	0.2507788161993769
PAXB1_HUMAN	1.00	0.81	1283	0.51702	1605	1	322.0	0.2509742790335152
A16L1_HUMAN	1.00	0.81	1282	0.51702	1604	1	322.0	0.25117004680187205
CCG7_HUMAN	1.00	0.81	1281	0.51702	1603	1	322.0	0.25136612021857924
CAPON_HUMAN	1.00	0.81	1280	0.51702	1602	1	322.0	0.2515625
ZDH23_HUMAN	1.00	0.81	1279	0.51702	1601	1	322.0	0.2517591868647381
VAC14_HUMAN	1.00	0.81	1278	0.51702	1600	1	322.0	0.2519561815336463
ADA1A_HUMAN	1.00	0.81	1277	0.51702	1599	1	322.0	0.25215348472983556
ADA1D_HUMAN	1.00	0.81	1375	0.51702	1613	1	238.0	0.1730909090909091
AT2B4_HUMAN	2.00	1.62	749	1.03404	695	1	-54.0	-0.07209612817089453
SYN1_HUMAN	1.00	0.81	1377	0.51702	1615	1	238.0	0.1728395061728395
ARGI1_HUMAN	1.00	0.81	1376	0.51702	1614	1	238.0	0.17296511627906977
KCC4_HUMAN	1.00	0.81	1378	0.51702	1616	1	238.0	0.17271407837445574
BKRB2_HUMAN	2.00	1.62	750	1.03404	799	1	49.0	0.06533333333333333
K6PF_HUMAN	1.00	0.81	1380	0.51702	1618	1	238.0	0.17246376811594202
NOSIP_HUMAN	1.00	0.81	1379	0.51702	1617	1	238.0	0.17258883248730963
NS2D_HUMAN	1.00	0.81	1381	0.51702	1619	1	238.0	0.1723388848660391
NOS3_HUMAN	3.00	2.43	436	1.55106	332	1	-104.0	-0.23853211009174313
ADRB2_HUMAN	1.00	0.81	1383	0.51702	1621	1	238.0	0.17208966015907448
ADA1B_HUMAN	1.00	0.81	1382	0.51702	1620	1	238.0	0.17221418234442837
ADRB1_HUMAN	1.00	0.81	1385	0.51702	1623	1	238.0	0.17184115523465704
CAV3_HUMAN	1.00	0.81	1384	0.51702	1622	1	238.0	0.17196531791907516
PTN6_HUMAN	2.00	1.62	751	1.03404	623	1	-128.0	-0.170439414114514
RASD1_HUMAN	1.00	0.81	1386	0.51702	1624	1	238.0	0.1717171717171717
PTPRN_HUMAN	1.00	0.81	1387	0.51702	1625	1	238.0	0.17159336697909156
NOS2_HUMAN	3.00	2.43	437	1.55106	333	1	-104.0	-0.2379862700228833
ADC_HUMAN	1.00	0.81	1388	0.51702	1626	1	238.0	0.17146974063400577
ARLY_HUMAN	1.00	0.81	1389	0.51702	1627	1	238.0	0.17134629229661627
RYR2_HUMAN	1.00	0.81	1390	0.51702	1628	1	238.0	0.1712230215827338
ASSY_HUMAN	1.00	0.81	1391	0.51702	1629	1	238.0	0.1710999281092739
OTC_HUMAN	1.00	0.81	1392	0.51702	1630	1	238.0	0.17097701149425287
ARGI2_HUMAN	1.00	0.81	1393	0.51702	1631	1	238.0	0.1708542713567839
GATM_HUMAN	1.00	0.81	1394	0.51702	1632	1	238.0	0.17073170731707318
LOXL1_HUMAN	1.00	0.81	1395	0.51702	1633	1	238.0	0.17060931899641577
LOXL2_HUMAN	1.00	0.81	1396	0.51702	1634	1	238.0	0.17048710601719197
LOXL3_HUMAN	1.00	0.81	1397	0.51702	1635	1	238.0	0.17036506800286327
LOXL4_HUMAN	1.00	0.81	1398	0.51702	1636	1	238.0	0.17024320457796852
SYR_HUMAN	1.00	0.81	1399	0.51702	1637	1	238.0	0.1701215153681201
NU5M_HUMAN	1.00	0.81	1400	0.51702	1478	3	78.0	0.055714285714285716
YMEL1_HUMAN	1.00	0.81	1401	0.51702	1479	3	78.0	0.055674518201284794
OGG1_HUMAN	14.00	11.34	52	7.23830	52	1	0.0	0.0
SCG1_HUMAN	1.00	0.81	1403	0.51702	1856	1	453.0	0.32287954383464007
APEX1_HUMAN	2.00	1.62	752	1.03404	830	1	78.0	0.10372340425531915
XPC_HUMAN	1.00	0.81	1402	0.51702	1855	1	453.0	0.3231098430813124
XRCC1_HUMAN	2.00	1.62	755	1.03404	833	1	78.0	0.10331125827814569
ERCC8_HUMAN	2.00	1.62	754	1.03404	832	1	78.0	0.10344827586206896
ERCC6_HUMAN	2.00	1.62	753	1.03404	831	1	78.0	0.10358565737051793
POLI_HUMAN	1.00	0.81	1404	0.51702	1857	1	453.0	0.32264957264957267
NTHL1_HUMAN	1.00	0.81	1408	0.51702	1858	1	450.0	0.3196022727272727
ANXA3_HUMAN	1.00	0.81	1407	0.51702	1955	1	548.0	0.3894811656005686
APTX_HUMAN	1.00	0.81	1406	0.51702	1954	1	548.0	0.38975817923186346
ARI2_HUMAN	1.00	0.81	1405	0.51702	1953	1	548.0	0.3900355871886121
ARI3A_HUMAN	1.00	0.81	1412	0.51702	1959	1	547.0	0.3873937677053824
ARL3_HUMAN	1.00	0.81	1411	0.51702	1958	1	547.0	0.3876683203401843
AURKA_HUMAN	1.00	0.81	1410	0.51702	1957	1	547.0	0.3879432624113475
BANP_HUMAN	1.00	0.81	1409	0.51702	1956	1	547.0	0.38821859474804826
BCR_HUMAN	2.00	1.62	756	1.03404	760	1	4.0	0.005291005291005291
BRE1A_HUMAN	1.00	0.81	1415	0.51702	1962	1	547.0	0.38657243816254416
BTBD2_HUMAN	1.00	0.81	1413	0.51702	1960	1	547.0	0.3871196036801132
CC106_HUMAN	1.00	0.81	1414	0.51702	1961	1	547.0	0.3868458274398868
CC14A_HUMAN	1.00	0.81	1418	0.51702	1965	1	547.0	0.3857545839210155
CC14B_HUMAN	1.00	0.81	1419	0.51702	1966	1	547.0	0.3854827343199436
CCL18_HUMAN	1.00	0.81	1416	0.51702	1963	1	547.0	0.3862994350282486
COX17_HUMAN	1.00	0.81	1417	0.51702	1964	1	547.0	0.3860268172194778
CUL9_HUMAN	1.00	0.81	1421	0.51702	1968	1	547.0	0.38494018296973964
DYR_HUMAN	1.00	0.81	1422	0.51702	1969	1	547.0	0.38466947960618847
E4F1_HUMAN	1.00	0.81	1420	0.51702	1967	1	547.0	0.3852112676056338
ERH_HUMAN	2.00	1.62	757	1.03404	733	1	-24.0	-0.031704095112285335
FAK1_HUMAN	3.00	2.43	439	1.55106	438	1	-1.0	-0.002277904328018223
FBX11_HUMAN	1.00	0.81	1424	0.51702	1971	1	547.0	0.38412921348314605
GNL3_HUMAN	1.00	0.81	1423	0.51702	1970	1	547.0	0.3843991567111736
HIF1A_HUMAN	3.00	2.43	438	1.55106	431	1	-7.0	-0.01598173515981735
HUWE1_HUMAN	1.00	0.81	1320	0.51702	1898	1	578.0	0.43787878787878787
IF2B_HUMAN	1.00	0.81	1319	0.51702	1897	1	578.0	0.4382107657316149
ING4_HUMAN	1.00	0.81	1322	0.51702	1900	1	578.0	0.4372163388804841
ING5_HUMAN	1.00	0.81	1321	0.51702	1899	1	578.0	0.4375473126419379
KAT5_HUMAN	1.00	0.81	1316	0.51702	1894	1	578.0	0.439209726443769
KAT8_HUMAN	1.00	0.81	1315	0.51702	1893	1	578.0	0.43954372623574145
KDM1A_HUMAN	1.00	0.81	1318	0.51702	1896	1	578.0	0.4385432473444613
LMBL1_HUMAN	1.00	0.81	1317	0.51702	1895	1	578.0	0.43887623386484437
MAGA2_HUMAN	1.00	0.81	1328	0.51702	1906	1	578.0	0.4352409638554217
MD2BP_HUMAN	1.00	0.81	1327	0.51702	1905	1	578.0	0.43556895252449135
MED17_HUMAN	1.00	0.81	1330	0.51702	1908	1	578.0	0.4345864661654135
MED1_HUMAN	1.00	0.81	1329	0.51702	1907	1	578.0	0.43491346877351394
MPH6_HUMAN	1.00	0.81	1324	0.51702	1902	1	578.0	0.43655589123867067
MTA2_HUMAN	1.00	0.81	1323	0.51702	1901	1	578.0	0.436885865457294
NEDD8_HUMAN	1.00	0.81	1326	0.51702	1904	1	578.0	0.4358974358974359
NFYB_HUMAN	1.00	0.81	1325	0.51702	1903	1	578.0	0.4362264150943396
NOC2L_HUMAN	1.00	0.81	1335	0.51702	1913	1	578.0	0.4329588014981273
NPM_HUMAN	1.00	0.81	1336	0.51702	1914	1	578.0	0.43263473053892215
NR0B2_HUMAN	1.00	0.81	1337	0.51702	1915	1	578.0	0.4323111443530292
OTUB1_HUMAN	1.00	0.81	1338	0.51702	1916	1	578.0	0.4319880418535127
OTUD5_HUMAN	1.00	0.81	1331	0.51702	1909	1	578.0	0.43425995492111197
PA1B3_HUMAN	1.00	0.81	1332	0.51702	1910	1	578.0	0.4339339339339339
PADI4_HUMAN	1.00	0.81	1333	0.51702	1911	1	578.0	0.43360840210052515
PIAS2_HUMAN	1.00	0.81	1334	0.51702	1912	1	578.0	0.4332833583208396
PRKRA_HUMAN	1.00	0.81	1343	0.51702	1921	1	578.0	0.43037974683544306
QORX_HUMAN	1.00	0.81	1344	0.51702	1922	1	578.0	0.43005952380952384
RAB4A_HUMAN	1.00	0.81	1345	0.51702	1923	1	578.0	0.42973977695167287
RFWD2_HUMAN	1.00	0.81	1346	0.51702	1924	1	578.0	0.4294205052005943
RFWD3_HUMAN	1.00	0.81	1339	0.51702	1917	1	578.0	0.4316654219566841
RIR2B_HUMAN	1.00	0.81	1340	0.51702	1918	1	578.0	0.43134328358208956
S10A8_HUMAN	1.00	0.81	1341	0.51702	1919	1	578.0	0.43102162565249813
SAT1_HUMAN	1.00	0.81	1342	0.51702	1920	1	578.0	0.4307004470938897
SETD7_HUMAN	1.00	0.81	1354	0.51702	1932	1	578.0	0.42688330871491875
SMYD2_HUMAN	1.00	0.81	1353	0.51702	1931	1	578.0	0.42719881744271987
SOX4_HUMAN	1.00	0.81	1352	0.51702	1930	1	578.0	0.4275147928994083
SPB9_HUMAN	1.00	0.81	1351	0.51702	1929	1	578.0	0.42783123612139157
ST1E1_HUMAN	1.00	0.81	1350	0.51702	1928	1	578.0	0.42814814814814817
STX5_HUMAN	1.00	0.81	1349	0.51702	1927	1	578.0	0.4284655300222387
T53I1_HUMAN	1.00	0.81	1348	0.51702	1926	1	578.0	0.4287833827893175
TADA3_HUMAN	1.00	0.81	1347	0.51702	1925	1	578.0	0.429101707498144
TCPE_HUMAN	1.00	0.81	1362	0.51702	1940	1	578.0	0.4243759177679883
TEP1_HUMAN	1.00	0.81	1361	0.51702	1939	1	578.0	0.42468772961058043
THAP8_HUMAN	1.00	0.81	1360	0.51702	1938	1	578.0	0.425
THB_HUMAN	1.00	0.81	1359	0.51702	1937	1	578.0	0.42531272994849156
