Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
DUS9_HUMAN	1.00	0.81	1196	0.00011	2062	1	866.0	0.7240802675585284
DUS7_HUMAN	1.00	0.81	1197	0.00011	2063	1	866.0	0.7234753550543024
TGFR1_HUMAN	2.00	1.62	668	0.00014	823	1	155.0	0.23203592814371257
RET_HUMAN	2.00	1.62	669	0.00016	708	1	39.0	0.05829596412556054
TSC1_HUMAN	2.00	1.62	670	0.00015	735	1	65.0	0.09701492537313433
S1PR2_HUMAN	1.00	0.81	1194	0.00011	2060	1	866.0	0.7252931323283082
AIMP1_HUMAN	1.00	0.81	1191	0.00011	2057	1	866.0	0.727120067170445
HTRA2_HUMAN	1.00	0.81	1192	0.00011	2058	1	866.0	0.7265100671140939
STK39_HUMAN	1.00	0.81	1193	0.00011	2059	1	866.0	0.7259010896898574
KSYK_HUMAN	2.00	1.62	667	0.00015	739	1	72.0	0.10794602698650675
GNAO_HUMAN	2.00	1.62	700	0.00017	674	1	-26.0	0.037142857142857144
ANGP1_HUMAN	1.00	0.81	1264	0.00011	2130	1	866.0	0.685126582278481
EDNRB_HUMAN	1.00	0.81	1263	0.00011	2129	1	866.0	0.6856690419635788
TRPV1_HUMAN	1.00	0.81	1262	0.00011	2128	1	866.0	0.6862123613312203
EPOR_HUMAN	1.00	0.81	1267	0.00011	2133	1	866.0	0.6835043409629045
GNA15_HUMAN	1.00	0.81	1266	0.00011	2132	1	866.0	0.684044233807267
IL4RA_HUMAN	1.00	0.81	1265	0.00011	2131	1	866.0	0.6845849802371542
FLNA_HUMAN	3.00	2.43	420	0.00022	336	1	-84.0	0.2
KS6A4_HUMAN	1.00	0.81	1260	0.00011	2126	1	866.0	0.6873015873015873
MEF2C_HUMAN	2.00	1.62	696	0.00016	710	1	14.0	0.020114942528735632
MPIP2_HUMAN	1.00	0.81	1259	0.00011	2125	1	866.0	0.687847498014297
DUS4_HUMAN	4.00	3.24	281	0.00022	345	1	64.0	0.2277580071174377
RAB7A_HUMAN	2.00	1.62	699	0.00017	632	1	-67.0	0.09585121602288985
TIE2_HUMAN	1.00	0.81	1261	0.00011	2127	1	866.0	0.6867565424266455
GNAI2_HUMAN	2.00	1.62	698	0.00017	673	1	-25.0	0.03581661891117478
GNAZ_HUMAN	2.00	1.62	697	0.00017	672	1	-25.0	0.035868005738880916
PTN7_HUMAN	1.00	0.81	1256	0.00011	2122	1	866.0	0.6894904458598726
TFCP2_HUMAN	1.00	0.81	1257	0.00011	2123	1	866.0	0.6889419252187748
GNA14_HUMAN	1.00	0.81	1254	0.00011	2120	1	866.0	0.6905901116427432
DUS2_HUMAN	1.00	0.81	1255	0.00011	2121	1	866.0	0.6900398406374502
RAC3_HUMAN	4.00	3.24	279	0.00023	278	1	-1.0	0.0035842293906810036
SMAD7_HUMAN	4.00	3.24	280	0.00024	255	1	-25.0	0.08928571428571429
PLMN_HUMAN	2.00	1.62	695	0.00016	709	1	14.0	0.02014388489208633
OGT1_HUMAN	1.00	0.81	1258	0.00011	2124	1	866.0	0.6883942766295708
UBQL2_HUMAN	1.00	0.81	1250	0.00011	2116	1	866.0	0.6928
MCA1_HUMAN	1.00	0.81	1251	0.00011	2117	1	866.0	0.6922462030375699
SYM_HUMAN	1.00	0.81	1248	0.00011	2114	1	866.0	0.6939102564102564
STAB2_HUMAN	1.00	0.81	1249	0.00011	2115	1	866.0	0.6933546837469976
HMOX1_HUMAN	4.00	3.24	278	0.00026	216	1	-62.0	0.22302158273381295
DYR1B_HUMAN	2.00	1.62	694	0.00014	814	1	120.0	0.1729106628242075
PA21B_HUMAN	1.00	0.81	1252	0.00011	2118	1	866.0	0.6916932907348243
BICD1_HUMAN	1.00	0.81	1253	0.00011	2119	1	866.0	0.6911412609736632
TM63B_HUMAN	1.00	0.81	1243	0.00011	2109	1	866.0	0.6967015285599356
DUS14_HUMAN	1.00	0.81	1242	0.00011	2108	1	866.0	0.6972624798711755
GYS1_HUMAN	1.00	0.81	1245	0.00011	2111	1	866.0	0.695582329317269
STRP2_HUMAN	1.00	0.81	1244	0.00011	2110	1	866.0	0.6961414790996785
TIM44_HUMAN	1.00	0.81	1246	0.00011	2112	1	866.0	0.695024077046549
EF1G_HUMAN	2.00	1.62	692	0.00015	793	1	101.0	0.14595375722543352
GNAI3_HUMAN	1.00	0.81	1247	0.00011	2113	1	866.0	0.6944667201283079
GNAI1_HUMAN	2.00	1.62	693	0.00017	671	1	-22.0	0.031746031746031744
DUS5_HUMAN	2.00	1.62	690	0.00017	602	1	-88.0	0.12753623188405797
CCDC8_HUMAN	2.00	1.62	689	0.00017	601	1	-88.0	0.12772133526850507
CUL7_HUMAN	2.00	1.62	691	0.00017	603	1	-88.0	0.12735166425470332
OBSL1_HUMAN	1.00	0.81	1238	0.00011	2104	1	866.0	0.6995153473344103
IL8_HUMAN	4.00	3.24	277	0.00028	183	1	-94.0	0.33935018050541516
DUS3_HUMAN	1.00	0.81	1239	0.00011	2105	1	866.0	0.6989507667473769
ATG9A_HUMAN	1.00	0.81	1241	0.00011	2107	1	866.0	0.6978243352135375
ANGP2_HUMAN	1.00	0.81	1240	0.00011	2106	1	866.0	0.6983870967741935
PTN5_HUMAN	2.00	1.62	686	0.00015	794	1	108.0	0.15743440233236153
DSCAM_HUMAN	2.00	1.62	687	0.00017	669	1	-18.0	0.026200873362445413
NCF1_HUMAN	2.00	1.62	688	0.00017	670	1	-18.0	0.02616279069767442
LRP8_HUMAN	4.00	3.24	275	0.00022	338	1	63.0	0.2290909090909091
NFKB1_HUMAN	4.00	3.24	276	0.00026	224	1	-52.0	0.18840579710144928
CDX2_HUMAN	1.00	0.81	1235	0.00011	2101	1	866.0	0.7012145748987855
KGP1_HUMAN	1.00	0.81	1236	0.00011	2102	1	866.0	0.7006472491909385
GATA3_HUMAN	1.00	0.81	1237	0.00011	2103	1	866.0	0.7000808407437349
P2RY1_HUMAN	1.00	0.81	1232	0.00011	2098	1	866.0	0.702922077922078
HNRPK_HUMAN	2.00	1.62	683	0.00017	599	1	-84.0	0.12298682284040996
CEBPE_HUMAN	1.00	0.81	1233	0.00011	2099	1	866.0	0.7023519870235199
FAK2_HUMAN	6.00	4.86	147	0.00032	126	1	-21.0	0.14285714285714285
FXYD6_HUMAN	2.00	1.62	684	0.00017	600	1	-84.0	0.12280701754385964
NCOR2_HUMAN	1.00	0.81	1234	0.00011	2100	1	866.0	0.7017828200972447
TAOK2_HUMAN	2.00	1.62	685	0.00014	838	1	153.0	0.22335766423357664
LRRK2_HUMAN	3.00	2.43	419	0.00019	435	1	16.0	0.03818615751789976
TAOK1_HUMAN	2.00	1.62	724	0.00014	841	1	117.0	0.16160220994475138
CXL10_HUMAN	2.00	1.62	725	0.00014	842	1	117.0	0.16137931034482758
BRAF_HUMAN	2.00	1.62	726	0.00014	843	1	117.0	0.16115702479338842
PTPA_HUMAN	4.00	3.24	285	0.00022	304	1	19.0	0.06666666666666667
TAOK3_HUMAN	2.00	1.62	727	0.00014	844	1	117.0	0.1609353507565337
CXCL9_HUMAN	2.00	1.62	728	0.00014	845	1	117.0	0.16071428571428573
CXL11_HUMAN	2.00	1.62	729	0.00014	846	1	117.0	0.16049382716049382
GA45G_HUMAN	2.00	1.62	730	0.00014	847	1	117.0	0.16027397260273973
PLF4_HUMAN	2.00	1.62	721	0.00014	839	1	118.0	0.1636615811373093
JIP1_HUMAN	1.00	0.81	1289	0.00010	2342	1	1053.0	0.8169123351435221
PPM1A_HUMAN	2.00	1.62	722	0.00014	840	1	118.0	0.1634349030470914
MLTK_HUMAN	1.00	0.81	1290	0.00010	2290	1	1000.0	0.7751937984496124
TLR3_HUMAN	1.00	0.81	1291	0.00010	2291	1	1000.0	0.774593338497289
IL6RA_HUMAN	2.00	1.62	723	0.00015	763	1	40.0	0.05532503457814661
IL6RB_HUMAN	1.00	0.81	1292	0.00010	2292	1	1000.0	0.7739938080495357
LMO4_HUMAN	1.00	0.81	1293	0.00010	2293	1	1000.0	0.7733952049497294
PP2CA_HUMAN	1.00	0.81	1300	0.00010	2295	1	995.0	0.7653846153846153
INSR_HUMAN	1.00	0.81	1299	0.00010	2294	1	995.0	0.7659738260200154
INS_HUMAN	1.00	0.81	1301	0.00010	2296	1	995.0	0.7647963105303612
MT2_HUMAN	12.00	9.72	59	0.00127	49	1	-10.0	0.1694915254237288
ISK7_HUMAN	1.00	0.81	1303	0.00014	810	1	-493.0	0.37835763622409824
SHBG_HUMAN	1.00	0.81	1302	0.00014	809	1	-493.0	0.37864823348694315
CX04A_HUMAN	1.00	0.81	1304	0.00014	811	1	-493.0	0.37806748466257667
BARD1_HUMAN	2.00	1.62	734	0.00021	382	1	-352.0	0.47956403269754766
ECT2_HUMAN	1.00	0.81	1295	0.00014	805	1	-490.0	0.3783783783783784
NED4L_HUMAN	1.00	0.81	1294	0.00014	804	1	-490.0	0.3786707882534776
MT1L_HUMAN	2.00	1.62	731	0.00026	223	1	-508.0	0.6949384404924761
ATS4_HUMAN	1.00	0.81	1296	0.00014	806	1	-490.0	0.37808641975308643
KPCD1_HUMAN	1.00	0.81	1297	0.00014	807	1	-490.0	0.37779491133384735
ZN363_HUMAN	2.00	1.62	732	0.00021	381	1	-351.0	0.47950819672131145
MTR1L_HUMAN	1.00	0.81	1298	0.00014	808	1	-490.0	0.37750385208012327
MT3_HUMAN	2.00	1.62	733	0.00030	152	1	-581.0	0.7926330150068213
TTHY_HUMAN	1.00	0.81	1308	0.00018	533	1	-775.0	0.5925076452599388
NFH_HUMAN	8.00	6.48	95	0.00048	75	1	-20.0	0.21052631578947367
NFL_HUMAN	18.00	14.58	51	0.00106	51	1	0.0	0.0
NFM_HUMAN	13.00	10.53	55	0.00074	54	1	-1.0	0.01818181818181818
CDK5_HUMAN	4.00	3.24	286	0.00026	211	1	-75.0	0.26223776223776224
STXB1_HUMAN	2.00	1.62	739	0.00015	738	1	-1.0	0.0013531799729364006
GAN_HUMAN	1.00	0.81	1309	0.00011	2037	1	728.0	0.5561497326203209
DLGP2_HUMAN	2.00	1.62	738	0.00016	680	1	-58.0	0.07859078590785908
CK5P2_HUMAN	1.00	0.81	1305	0.00011	2141	1	836.0	0.6406130268199234
MTAP2_HUMAN	2.00	1.62	736	0.00015	803	1	67.0	0.09103260869565218
NMDZ1_HUMAN	91.00	73.71	13	0.00441	15	1	2.0	0.15384615384615385
CHD3_HUMAN	2.00	1.62	735	0.00017	606	1	-129.0	0.17551020408163265
PIAS4_HUMAN	2.00	1.62	737	0.00017	607	1	-130.0	0.17639077340569878
NDEL1_HUMAN	1.00	0.81	1307	0.00011	2143	1	836.0	0.6396327467482785
MTMR2_HUMAN	1.00	0.81	1306	0.00011	2142	1	836.0	0.6401225114854517
SMAD2_HUMAN	3.00	2.43	434	0.00022	312	1	-122.0	0.28110599078341014
TNIK_HUMAN	2.00	1.62	743	0.00015	752	1	9.0	0.012113055181695828
MINK1_HUMAN	1.00	0.81	1314	0.00011	2160	1	846.0	0.6438356164383562
APOE_HUMAN	1.00	0.81	1313	0.00011	2159	1	846.0	0.6443259710586443
NMDE1_HUMAN	39.00	31.59	37	0.00179	37	1	0.0	0.0
INADL_HUMAN	4.00	3.24	288	0.00020	399	1	111.0	0.3854166666666667
NMD3B_HUMAN	2.00	1.62	744	0.00014	849	1	105.0	0.14112903225806453
NMD3A_HUMAN	3.00	2.43	435	0.00017	592	1	157.0	0.36091954022988504
KCC2A_HUMAN	5.00	4.05	202	0.00026	217	1	15.0	0.07425742574257425
CSKP_HUMAN	1.00	0.81	1310	0.00010	2339	1	1029.0	0.7854961832061069
DLGP1_HUMAN	4.00	3.24	287	0.00021	389	1	102.0	0.3554006968641115
RGRF1_HUMAN	6.00	4.86	148	0.00032	127	1	-21.0	0.14189189189189189
AP1M1_HUMAN	2.00	1.62	740	0.00013	871	1	131.0	0.17702702702702702
AP4M1_HUMAN	2.00	1.62	742	0.00013	872	1	130.0	0.1752021563342318
PTN4_HUMAN	1.00	0.81	1312	0.00010	2341	1	1029.0	0.7842987804878049
DRD1_HUMAN	2.00	1.62	741	0.00014	848	1	107.0	0.14439946018893388
ACTN1_HUMAN	1.00	0.81	1311	0.00010	2340	1	1029.0	0.7848970251716247
KCC2D_HUMAN	2.00	1.62	702	0.00013	869	1	167.0	0.2378917378917379
RGRF2_HUMAN	5.00	4.05	199	0.00026	221	1	22.0	0.11055276381909548
AKAP9_HUMAN	5.00	4.05	200	0.00024	263	1	63.0	0.315
RELN_HUMAN	2.00	1.62	703	0.00013	870	1	167.0	0.2375533428165007
RHG32_HUMAN	3.00	2.43	423	0.00019	436	1	13.0	0.030732860520094562
NMDE2_HUMAN	82.00	66.42	16	0.00389	19	1	3.0	0.1875
ACTN2_HUMAN	3.00	2.43	424	0.00017	591	1	167.0	0.3938679245283019
LIN7B_HUMAN	1.00	0.81	1271	0.00010	2334	1	1063.0	0.8363493312352478
LIN7A_HUMAN	1.00	0.81	1269	0.00010	2332	1	1063.0	0.8376674546887313
EXOC4_HUMAN	2.00	1.62	701	0.00016	720	1	19.0	0.02710413694721826
MIB2_HUMAN	1.00	0.81	1270	0.00010	2333	1	1063.0	0.837007874015748
KPCG_HUMAN	3.00	2.43	422	0.00017	610	1	188.0	0.44549763033175355
KPCB_HUMAN	4.00	3.24	282	0.00021	350	1	68.0	0.24113475177304963
EPHB2_HUMAN	4.00	3.24	283	0.00024	257	1	-26.0	0.09187279151943463
CAN1_HUMAN	3.00	2.43	421	0.00022	322	1	-99.0	0.23515439429928742
EXOC7_HUMAN	1.00	0.81	1268	0.00010	2331	1	1063.0	0.8383280757097792
MAGI3_HUMAN	1.00	0.81	1273	0.00010	2336	1	1063.0	0.8350353495679497
SYGP1_HUMAN	3.00	2.43	430	0.00017	613	1	183.0	0.4255813953488372
CK2N1_HUMAN	1.00	0.81	1275	0.00010	2338	1	1063.0	0.8337254901960784
EXOC3_HUMAN	1.00	0.81	1274	0.00010	2337	1	1063.0	0.8343799058084772
AP2M1_HUMAN	1.00	0.81	1272	0.00010	2335	1	1063.0	0.835691823899371
GRM1_HUMAN	2.00	1.62	706	0.00014	836	1	130.0	0.18413597733711048
GBLP_HUMAN	2.00	1.62	707	0.00014	818	1	111.0	0.157001414427157
NOS1_HUMAN	57.00	46.17	22	0.00403	17	1	-5.0	0.22727272727272727
ARC_HUMAN	2.00	1.62	705	0.00014	835	1	130.0	0.18439716312056736
SHAN2_HUMAN	2.00	1.62	704	0.00014	834	1	130.0	0.1846590909090909
DAPK1_HUMAN	3.00	2.43	429	0.00021	388	1	-41.0	0.09557109557109557
SRC8_HUMAN	3.00	2.43	428	0.00019	433	1	5.0	0.011682242990654205
CLH1_HUMAN	4.00	3.24	284	0.00023	286	1	2.0	0.007042253521126761
KAP3_HUMAN	3.00	2.43	425	0.00018	502	1	77.0	0.1811764705882353
NF1_HUMAN	3.00	2.43	427	0.00017	612	1	185.0	0.4332552693208431
DYN1_HUMAN	3.00	2.43	426	0.00017	611	1	185.0	0.43427230046948356
TBA1A_HUMAN	3.00	2.43	433	0.00021	379	1	-54.0	0.12471131639722864
NMDE3_HUMAN	11.00	8.91	62	0.00049	73	1	11.0	0.1774193548387097
NMDE4_HUMAN	39.00	31.59	36	0.00171	40	1	4.0	0.1111111111111111
CRK_HUMAN	2.00	1.62	716	0.00015	732	1	16.0	0.0223463687150838
CTRO_HUMAN	3.00	2.43	432	0.00019	445	1	13.0	0.03009259259259259
2ABA_HUMAN	5.00	4.05	201	0.00026	212	1	11.0	0.05472636815920398
AINX_HUMAN	2.00	1.62	714	0.00013	1018	1	304.0	0.4257703081232493
DLGP4_HUMAN	2.00	1.62	715	0.00013	1019	1	304.0	0.4251748251748252
FUS_HUMAN	2.00	1.62	712	0.00013	1016	1	304.0	0.42696629213483145
NANO1_HUMAN	2.00	1.62	713	0.00013	1017	1	304.0	0.426367461430575
RAP2A_HUMAN	2.00	1.62	711	0.00013	1015	1	304.0	0.42756680731364277
ZO1_HUMAN	3.00	2.43	431	0.00018	474	1	43.0	0.09976798143851508
MYH9_HUMAN	2.00	1.62	709	0.00016	716	1	7.0	0.009873060648801129
SP3_HUMAN	2.00	1.62	710	0.00016	683	1	-27.0	0.038028169014084505
BSN_HUMAN	1.00	0.81	1276	0.00010	2317	1	1041.0	0.8158307210031348
EPHB4_HUMAN	2.00	1.62	708	0.00016	715	1	7.0	0.009887005649717515
K6PL_HUMAN	2.00	1.62	720	0.00014	813	1	93.0	0.12916666666666668
SLMAP_HUMAN	1.00	0.81	1288	0.00010	2325	1	1037.0	0.8051242236024845
TP53B_HUMAN	2.00	1.62	719	0.00016	685	1	-34.0	0.04728789986091794
TPA_HUMAN	2.00	1.62	718	0.00015	755	1	37.0	0.05153203342618384
NU2M_HUMAN	1.00	0.81	1287	0.00010	2324	1	1037.0	0.8057498057498057
ERBB4_HUMAN	2.00	1.62	717	0.00016	684	1	-33.0	0.04602510460251046
MYH10_HUMAN	1.00	0.81	1286	0.00010	2323	1	1037.0	0.8063763608087092
KLC2_HUMAN	1.00	0.81	1285	0.00010	2322	1	1037.0	0.8070038910505837
ODP2_HUMAN	1.00	0.81	1284	0.00010	2321	1	1037.0	0.807632398753894
PAXB1_HUMAN	1.00	0.81	1283	0.00010	2320	1	1037.0	0.8082618862042089
A16L1_HUMAN	1.00	0.81	1282	0.00010	2319	1	1037.0	0.8088923556942278
CCG7_HUMAN	1.00	0.81	1281	0.00010	2318	1	1037.0	0.8095238095238095
CAPON_HUMAN	1.00	0.81	1280	0.00012	1799	1	519.0	0.40546875
ZDH23_HUMAN	1.00	0.81	1279	0.00012	1798	1	519.0	0.40578577013291633
VAC14_HUMAN	1.00	0.81	1278	0.00012	1797	1	519.0	0.4061032863849765
ADA1A_HUMAN	1.00	0.81	1277	0.00012	1796	1	519.0	0.40642129992169146
ADA1D_HUMAN	1.00	0.81	1375	0.00012	1800	1	425.0	0.3090909090909091
AT2B4_HUMAN	2.00	1.62	749	0.00015	731	1	-18.0	0.02403204272363151
SYN1_HUMAN	1.00	0.81	1377	0.00012	1802	1	425.0	0.30864197530864196
ARGI1_HUMAN	1.00	0.81	1376	0.00012	1801	1	425.0	0.30886627906976744
KCC4_HUMAN	1.00	0.81	1378	0.00012	1803	1	425.0	0.3084179970972424
BKRB2_HUMAN	2.00	1.62	750	0.00018	503	1	-247.0	0.3293333333333333
K6PF_HUMAN	1.00	0.81	1380	0.00012	1805	1	425.0	0.3079710144927536
NOSIP_HUMAN	1.00	0.81	1379	0.00012	1804	1	425.0	0.30819434372733867
NS2D_HUMAN	1.00	0.81	1381	0.00012	1806	1	425.0	0.30774800868935553
NOS3_HUMAN	3.00	2.43	436	0.00022	346	1	-90.0	0.20642201834862386
ADRB2_HUMAN	1.00	0.81	1383	0.00012	1808	1	425.0	0.30730296456977585
ADA1B_HUMAN	1.00	0.81	1382	0.00012	1807	1	425.0	0.30752532561505064
ADRB1_HUMAN	1.00	0.81	1385	0.00012	1810	1	425.0	0.30685920577617326
CAV3_HUMAN	1.00	0.81	1384	0.00012	1809	1	425.0	0.3070809248554913
PTN6_HUMAN	2.00	1.62	751	0.00016	700	1	-51.0	0.06790945406125166
RASD1_HUMAN	1.00	0.81	1386	0.00012	1811	1	425.0	0.30663780663780665
PTPRN_HUMAN	1.00	0.81	1387	0.00012	1812	1	425.0	0.3064167267483778
NOS2_HUMAN	3.00	2.43	437	0.00022	303	1	-134.0	0.30663615560640733
ADC_HUMAN	1.00	0.81	1388	0.00012	1813	1	425.0	0.3061959654178674
ARLY_HUMAN	1.00	0.81	1389	0.00012	1814	1	425.0	0.30597552195824335
RYR2_HUMAN	1.00	0.81	1390	0.00012	1815	1	425.0	0.3057553956834532
ASSY_HUMAN	1.00	0.81	1391	0.00012	1816	1	425.0	0.3055355859094177
OTC_HUMAN	1.00	0.81	1392	0.00012	1817	1	425.0	0.305316091954023
ARGI2_HUMAN	1.00	0.81	1393	0.00012	1818	1	425.0	0.3050969131371141
GATM_HUMAN	1.00	0.81	1394	0.00012	1819	1	425.0	0.3048780487804878
LOXL1_HUMAN	1.00	0.81	1395	0.00012	1820	1	425.0	0.3046594982078853
LOXL2_HUMAN	1.00	0.81	1396	0.00012	1821	1	425.0	0.3044412607449857
LOXL3_HUMAN	1.00	0.81	1397	0.00012	1822	1	425.0	0.3042233357193987
LOXL4_HUMAN	1.00	0.81	1398	0.00012	1823	1	425.0	0.3040057224606581
SYR_HUMAN	1.00	0.81	1399	0.00012	1824	1	425.0	0.3037884203002144
NU5M_HUMAN	1.00	0.81	1400	0.00027	199	3	-1201.0	0.8578571428571429
YMEL1_HUMAN	1.00	0.81	1401	0.00027	200	3	-1201.0	0.8572448251249107
OGG1_HUMAN	14.00	11.34	52	0.00100	53	1	1.0	0.019230769230769232
SCG1_HUMAN	1.00	0.81	1403	0.00012	1793	1	390.0	0.27797576621525305
APEX1_HUMAN	2.00	1.62	752	0.00018	498	1	-254.0	0.3377659574468085
XPC_HUMAN	1.00	0.81	1402	0.00012	1792	1	390.0	0.2781740370898716
XRCC1_HUMAN	2.00	1.62	755	0.00018	501	1	-254.0	0.33642384105960266
ERCC8_HUMAN	2.00	1.62	754	0.00018	500	1	-254.0	0.33687002652519893
ERCC6_HUMAN	2.00	1.62	753	0.00018	499	1	-254.0	0.33731739707835323
POLI_HUMAN	1.00	0.81	1404	0.00012	1794	1	390.0	0.2777777777777778
NTHL1_HUMAN	1.00	0.81	1408	0.00012	1795	1	387.0	0.27485795454545453
ANXA3_HUMAN	1.00	0.81	1407	0.00013	1148	1	-259.0	0.18407960199004975
APTX_HUMAN	1.00	0.81	1406	0.00013	1147	1	-259.0	0.18421052631578946
ARI2_HUMAN	1.00	0.81	1405	0.00013	1146	1	-259.0	0.18434163701067616
ARI3A_HUMAN	1.00	0.81	1412	0.00013	1152	1	-260.0	0.18413597733711048
ARL3_HUMAN	1.00	0.81	1411	0.00013	1151	1	-260.0	0.18426647767540752
AURKA_HUMAN	1.00	0.81	1410	0.00013	1150	1	-260.0	0.18439716312056736
BANP_HUMAN	1.00	0.81	1409	0.00013	1149	1	-260.0	0.18452803406671398
BCR_HUMAN	2.00	1.62	756	0.00018	484	1	-272.0	0.35978835978835977
BRE1A_HUMAN	1.00	0.81	1415	0.00013	1155	1	-260.0	0.18374558303886926
BTBD2_HUMAN	1.00	0.81	1413	0.00013	1153	1	-260.0	0.18400566171266808
CC106_HUMAN	1.00	0.81	1414	0.00013	1154	1	-260.0	0.18387553041018387
CC14A_HUMAN	1.00	0.81	1418	0.00013	1158	1	-260.0	0.18335684062059238
CC14B_HUMAN	1.00	0.81	1419	0.00013	1159	1	-260.0	0.1832276250880902
CCL18_HUMAN	1.00	0.81	1416	0.00013	1156	1	-260.0	0.18361581920903955
COX17_HUMAN	1.00	0.81	1417	0.00013	1157	1	-260.0	0.1834862385321101
CUL9_HUMAN	1.00	0.81	1421	0.00013	1161	1	-260.0	0.18296973961998592
DYR_HUMAN	1.00	0.81	1422	0.00013	1162	1	-260.0	0.1828410689170183
E4F1_HUMAN	1.00	0.81	1420	0.00013	1160	1	-260.0	0.18309859154929578
ERH_HUMAN	2.00	1.62	757	0.00020	409	1	-348.0	0.45970937912813736
FAK1_HUMAN	3.00	2.43	439	0.00023	288	1	-151.0	0.3439635535307517
FBX11_HUMAN	1.00	0.81	1424	0.00013	1164	1	-260.0	0.18258426966292135
GNL3_HUMAN	1.00	0.81	1423	0.00013	1163	1	-260.0	0.18271257905832747
HIF1A_HUMAN	3.00	2.43	438	0.00022	294	1	-144.0	0.3287671232876712
HUWE1_HUMAN	1.00	0.81	1320	0.00013	1091	1	-229.0	0.1734848484848485
IF2B_HUMAN	1.00	0.81	1319	0.00013	1090	1	-229.0	0.17361637604245642
ING4_HUMAN	1.00	0.81	1322	0.00013	1093	1	-229.0	0.17322239031770045
ING5_HUMAN	1.00	0.81	1321	0.00013	1092	1	-229.0	0.17335352006056018
KAT5_HUMAN	1.00	0.81	1316	0.00013	1087	1	-229.0	0.17401215805471124
KAT8_HUMAN	1.00	0.81	1315	0.00013	1086	1	-229.0	0.1741444866920152
KDM1A_HUMAN	1.00	0.81	1318	0.00013	1089	1	-229.0	0.17374810318664644
LMBL1_HUMAN	1.00	0.81	1317	0.00013	1088	1	-229.0	0.1738800303720577
MAGA2_HUMAN	1.00	0.81	1328	0.00013	1099	1	-229.0	0.17243975903614459
MD2BP_HUMAN	1.00	0.81	1327	0.00013	1098	1	-229.0	0.17256970610399397
MED17_HUMAN	1.00	0.81	1330	0.00013	1101	1	-229.0	0.17218045112781954
MED1_HUMAN	1.00	0.81	1329	0.00013	1100	1	-229.0	0.17231000752445447
MPH6_HUMAN	1.00	0.81	1324	0.00013	1095	1	-229.0	0.1729607250755287
MTA2_HUMAN	1.00	0.81	1323	0.00013	1094	1	-229.0	0.17309145880574453
NEDD8_HUMAN	1.00	0.81	1326	0.00013	1097	1	-229.0	0.1726998491704374
NFYB_HUMAN	1.00	0.81	1325	0.00013	1096	1	-229.0	0.1728301886792453
NOC2L_HUMAN	1.00	0.81	1335	0.00013	1106	1	-229.0	0.17153558052434456
NPM_HUMAN	1.00	0.81	1336	0.00013	1107	1	-229.0	0.17140718562874252
NR0B2_HUMAN	1.00	0.81	1337	0.00013	1108	1	-229.0	0.1712789827973074
OTUB1_HUMAN	1.00	0.81	1338	0.00013	1109	1	-229.0	0.1711509715994021
OTUD5_HUMAN	1.00	0.81	1331	0.00013	1102	1	-229.0	0.1720510894064613
PA1B3_HUMAN	1.00	0.81	1332	0.00013	1103	1	-229.0	0.17192192192192193
PADI4_HUMAN	1.00	0.81	1333	0.00013	1104	1	-229.0	0.17179294823705926
PIAS2_HUMAN	1.00	0.81	1334	0.00013	1105	1	-229.0	0.17166416791604197
PRKRA_HUMAN	1.00	0.81	1343	0.00013	1114	1	-229.0	0.17051377513030527
QORX_HUMAN	1.00	0.81	1344	0.00013	1115	1	-229.0	0.17038690476190477
RAB4A_HUMAN	1.00	0.81	1345	0.00013	1116	1	-229.0	0.17026022304832714
RFWD2_HUMAN	1.00	0.81	1346	0.00013	1117	1	-229.0	0.17013372956909362
RFWD3_HUMAN	1.00	0.81	1339	0.00013	1110	1	-229.0	0.17102315160567588
RIR2B_HUMAN	1.00	0.81	1340	0.00013	1111	1	-229.0	0.1708955223880597
S10A8_HUMAN	1.00	0.81	1341	0.00013	1112	1	-229.0	0.17076808351976136
SAT1_HUMAN	1.00	0.81	1342	0.00013	1113	1	-229.0	0.1706408345752608
SETD7_HUMAN	1.00	0.81	1354	0.00013	1125	1	-229.0	0.16912850812407682
SMYD2_HUMAN	1.00	0.81	1353	0.00013	1124	1	-229.0	0.16925351071692535
SOX4_HUMAN	1.00	0.81	1352	0.00013	1123	1	-229.0	0.16937869822485208
SPB9_HUMAN	1.00	0.81	1351	0.00013	1122	1	-229.0	0.1695040710584752
ST1E1_HUMAN	1.00	0.81	1350	0.00013	1121	1	-229.0	0.16962962962962963
STX5_HUMAN	1.00	0.81	1349	0.00013	1120	1	-229.0	0.1697553743513714
T53I1_HUMAN	1.00	0.81	1348	0.00013	1119	1	-229.0	0.1698813056379822
TADA3_HUMAN	1.00	0.81	1347	0.00013	1118	1	-229.0	0.170007423904974
TCPE_HUMAN	1.00	0.81	1362	0.00013	1133	1	-229.0	0.16813509544787078
TEP1_HUMAN	1.00	0.81	1361	0.00013	1132	1	-229.0	0.16825863335782512
THAP8_HUMAN	1.00	0.81	1360	0.00013	1131	1	-229.0	0.16838235294117648
THB_HUMAN	1.00	0.81	1359	0.00013	1130	1	-229.0	0.16850625459896984
