Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
FAN_HUMAN	1.00	1.00	660	0.68570	701	2	41.0	0.06212121212121212
MPCP_HUMAN	2.00	1.97	351	1.39841	301	2	-50.0	-0.14245014245014245
DNJA1_HUMAN	2.00	1.97	349	1.39841	299	2	-50.0	-0.14326647564469913
MYO6_HUMAN	2.00	1.97	350	1.39841	300	2	-50.0	-0.14285714285714285
TRAP1_HUMAN	3.00	2.73	223	1.96146	205	2	-18.0	-0.08071748878923767
TS101_HUMAN	2.00	2.00	314	1.37588	315	1	1.0	0.0031847133757961785
BAI1_HUMAN	1.00	0.52	1603	0.46393	1504	1	-99.0	-0.061759201497192766
CCND3_HUMAN	3.00	1.73	467	1.42128	289	1	-178.0	-0.3811563169164882
IRK11_HUMAN	1.00	0.60	1534	0.46702	1499	1	-35.0	-0.022816166883963495
SCO2_HUMAN	1.00	0.56	1575	0.40965	1590	1	15.0	0.009523809523809525
INI7_HUMAN	4.00	2.60	243	2.03429	185	1	-58.0	-0.23868312757201646
MT1B_HUMAN	2.00	1.35	553	0.73989	586	10	33.0	0.059674502712477394
MT1K_HUMAN	2.00	1.29	558	0.71948	596	10	38.0	0.06810035842293907
MGR1_HUMAN	3.00	1.72	471	1.31563	374	3	-97.0	-0.2059447983014862
CDN1B_HUMAN	2.00	1.47	536	1.09563	522	1	-14.0	-0.026119402985074626
H2AFX_HUMAN	1.00	0.66	1381	0.53272	1318	1	-63.0	-0.04561911658218682
PSD2_HUMAN	1.00	0.64	1389	0.52689	1329	2	-60.0	-0.04319654427645788
RHOB_HUMAN	1.00	0.71	1319	0.51433	1376	1	57.0	0.043214556482183475
IFNB_HUMAN	1.00	0.81	1259	0.57365	1236	5	-23.0	-0.018268467037331215
TNFL7_HUMAN	1.00	0.68	1365	0.54248	1297	2	-68.0	-0.04981684981684982
ARTS1_HUMAN	1.00	0.71	1321	0.55583	1272	2	-49.0	-0.03709311127933384
TNR7_HUMAN	1.00	0.72	1299	0.56372	1256	2	-43.0	-0.033102386451116246
SFTA1_HUMAN	2.00	1.15	583	1.01680	548	2	-35.0	-0.060034305317324184
ABL2_HUMAN	2.00	1.90	394	1.25640	426	3	32.0	0.08121827411167512
GPX1_HUMAN	3.00	2.52	250	1.77997	250	3	0.0	0.0
AIFM1_HUMAN	2.00	1.82	449	1.31212	377	2	-72.0	-0.1603563474387528
BBC3_HUMAN	3.00	2.97	182	1.99895	195	1	13.0	0.07142857142857142
DLRB1_HUMAN	1.00	0.64	1436	0.50154	1416	1	-20.0	-0.013927576601671309
BMF_HUMAN	2.00	1.99	316	1.29186	401	1	85.0	0.2689873417721519
CD2A2_HUMAN	1.00	0.98	963	0.67593	860	1	-103.0	-0.10695742471443406
CDK5_HUMAN	2.00	1.88	417	1.26546	420	1	3.0	0.007194244604316547
CDK9_HUMAN	1.00	0.90	1144	0.64292	1018	1	-126.0	-0.11013986013986014
1A11_HUMAN	1.00	0.90	1143	0.67920	830	9	-313.0	-0.27384076990376205
GDIR1_HUMAN	3.00	2.25	265	1.64198	268	1	3.0	0.011320754716981131
INGR1_HUMAN	1.00	0.64	1432	0.48433	1466	1	34.0	0.023743016759776536
MAGI1_HUMAN	1.00	0.64	1433	0.48357	1472	4	39.0	0.02721563154221912
MET_HUMAN	1.00	0.98	962	0.65262	956	1	-6.0	-0.006237006237006237
LIMK1_HUMAN	1.00	0.64	1431	0.54135	1302	7	-129.0	-0.09014675052410902
MAPK5_HUMAN	5.00	4.65	97	3.24426	91	1	-6.0	-0.061855670103092786
ACTN4_HUMAN	1.00	0.64	1435	0.47855	1486	3	51.0	0.03554006968641115
NMT1_HUMAN	1.00	0.64	1434	0.52341	1345	1	-89.0	-0.06206415620641562
NOL3_HUMAN	2.00	1.55	511	1.20570	463	1	-48.0	-0.09393346379647749
AT2B4_HUMAN	2.00	1.28	568	0.98551	560	1	-8.0	-0.014084507042253521
NOS2_HUMAN	1.00	0.98	961	0.62758	1092	1	131.0	0.13631633714880334
NUD18_HUMAN	1.00	0.56	1566	0.45345	1527	3	-39.0	-0.02490421455938697
P52K_HUMAN	1.00	0.98	960	0.67593	859	1	-101.0	-0.10520833333333333
2A5G_HUMAN	1.00	0.64	1430	0.52341	1344	1	-86.0	-0.06013986013986014
GUSL3_HUMAN	2.00	1.96	365	1.30543	383	1	18.0	0.049315068493150684
MYST1_HUMAN	1.00	0.64	1428	0.52341	1342	1	-86.0	-0.06022408963585434
TOPK_HUMAN	1.00	0.64	1429	0.52341	1343	1	-86.0	-0.06018194541637509
PRP6_HUMAN	1.00	0.58	1549	0.40700	1591	8	42.0	0.02711426726920594
PTAD1_HUMAN	2.00	1.55	510	1.17399	486	2	-24.0	-0.047058823529411764
CHIO_HUMAN	1.00	0.64	1427	0.48433	1465	1	38.0	0.026629292221443588
RAD9A_HUMAN	2.00	2.00	300	1.29412	398	1	98.0	0.32666666666666666
RICS_HUMAN	2.00	1.62	487	1.11001	515	3	28.0	0.057494866529774126
RPB9_HUMAN	1.00	0.95	1039	0.71134	617	1	-422.0	-0.4061597690086622
CA103_HUMAN	1.00	0.99	883	0.66199	914	6	31.0	0.035107587768969425
LSM6_HUMAN	1.00	0.98	959	0.65670	951	6	-8.0	-0.008342022940563087
VWF_HUMAN	1.00	0.64	1426	0.50787	1393	6	-33.0	-0.02314165497896213
STAU1_HUMAN	1.00	0.64	1425	0.48433	1464	1	39.0	0.02736842105263158
TAF1A_HUMAN	1.00	0.98	958	0.67593	858	1	-100.0	-0.10438413361169102
TAOK2_HUMAN	2.00	2.00	305	1.32049	370	1	65.0	0.21311475409836064
AP2C_HUMAN	1.00	1.00	819	0.68359	782	1	-37.0	-0.045177045177045176
ARHG2_HUMAN	1.00	1.00	682	0.63542	1049	1	367.0	0.5381231671554252
ATS1_HUMAN	1.00	1.00	684	0.64318	1007	5	323.0	0.4722222222222222
KS6A2_HUMAN	1.00	1.00	683	0.68725	695	1	12.0	0.017569546120058566
BAG3_HUMAN	1.00	1.00	758	0.63728	1039	1	281.0	0.370712401055409
BNIP2_HUMAN	1.00	1.00	679	0.63736	1035	1	356.0	0.524300441826215
BMX_HUMAN	3.00	2.88	204	2.02056	188	2	-16.0	-0.0784313725490196
HCLS1_HUMAN	1.00	1.00	873	0.65868	942	1	69.0	0.07903780068728522
PRKDC_HUMAN	4.00	3.95	128	2.73439	125	2	-3.0	-0.0234375
PTBP1_HUMAN	1.00	1.00	680	0.66071	920	1	240.0	0.35294117647058826
CHK1_HUMAN	1.00	1.00	681	0.68426	736	1	55.0	0.08076358296622614
CNTP1_HUMAN	1.00	0.75	1285	0.53383	1317	1	32.0	0.024902723735408562
CRYAA_HUMAN	1.00	1.00	675	0.65692	945	1	270.0	0.4
MX1_HUMAN	1.00	1.00	676	0.69304	664	1	-12.0	-0.01775147928994083
DHC24_HUMAN	1.00	1.00	677	0.68426	735	1	58.0	0.08567208271787297
HOME1_HUMAN	1.00	1.00	678	0.62278	1110	3	432.0	0.6371681415929203
HD_HUMAN	3.00	2.90	195	1.94938	210	1	15.0	0.07692307692307693
SYQ_HUMAN	1.00	1.00	802	0.70566	638	1	-164.0	-0.20448877805486285
SP1_HUMAN	5.00	4.40	105	3.09757	103	3	-2.0	-0.01904761904761905
ACTN2_HUMAN	2.00	1.96	359	1.26022	424	3	65.0	0.181058495821727
HMOX1_HUMAN	1.00	0.99	905	0.69474	657	4	-248.0	-0.2740331491712707
BTBD2_HUMAN	1.00	1.00	846	0.68292	799	1	-47.0	-0.05555555555555555
EF2_HUMAN	1.00	1.00	760	0.68417	764	1	4.0	0.005263157894736842
SAT1_HUMAN	1.00	1.00	847	0.68292	800	1	-47.0	-0.05548996458087367
TF2H1_HUMAN	1.00	1.00	695	0.68426	742	1	47.0	0.06762589928057554
DOCK2_HUMAN	1.00	1.00	696	0.63542	1050	1	354.0	0.5086206896551724
NCF2_HUMAN	2.00	1.90	388	1.28666	407	1	19.0	0.04896907216494845
RASN_HUMAN	1.00	0.99	890	0.63445	1063	1	173.0	0.1943820224719101
RFA1_HUMAN	1.00	1.00	690	0.68426	738	1	48.0	0.06956521739130435
SMCA4_HUMAN	1.00	1.00	691	0.68426	739	1	48.0	0.0694645441389291
SMD1_HUMAN	1.00	1.00	692	0.66484	887	6	195.0	0.2817919075144509
TAF1C_HUMAN	1.00	1.00	865	0.68259	811	1	-54.0	-0.06242774566473988
TBP_HUMAN	1.00	1.00	693	0.68426	740	1	47.0	0.06782106782106782
TEP1_HUMAN	1.00	1.00	694	0.68426	741	1	47.0	0.06772334293948126
RIPK1_HUMAN	2.00	2.00	301	1.33793	356	5	55.0	0.18272425249169436
IKKB_HUMAN	2.00	1.48	532	1.14090	501	1	-31.0	-0.05827067669172932
MYLK2_HUMAN	1.00	0.98	919	0.71939	603	2	-316.0	-0.3438520130576714
RS27_HUMAN	2.00	1.97	352	1.39841	302	2	-50.0	-0.14204545454545456
SPRC_HUMAN	1.00	0.81	1261	0.56414	1255	5	-6.0	-0.004758128469468675
ALR_HUMAN	1.00	0.71	1310	0.52235	1362	5	52.0	0.03969465648854962
SSXT_HUMAN	1.00	0.70	1330	0.51301	1381	1	51.0	0.038345864661654135
STA5A_HUMAN	1.00	0.70	1329	0.52938	1325	1	-4.0	-0.0030097817908201654
BTG1_HUMAN	2.00	1.21	580	0.95988	571	1	-9.0	-0.015517241379310345
DPOE3_HUMAN	1.00	0.79	1263	0.57101	1241	1	-22.0	-0.01741884402216944
CCR4_HUMAN	1.00	0.67	1374	0.37310	1613	10	239.0	0.17394468704512372
CD9_HUMAN	1.00	0.71	1320	0.38769	1603	10	283.0	0.2143939393939394
CTR3_HUMAN	1.00	0.56	1576	0.45274	1529	3	-47.0	-0.02982233502538071
DDB2_HUMAN	1.00	0.56	1577	0.48355	1473	1	-104.0	-0.06594800253646163
SLAF1_HUMAN	1.00	0.63	1509	0.35233	1621	8	112.0	0.07422133863485753
TAP2_HUMAN	1.00	0.70	1338	0.37449	1611	8	273.0	0.2040358744394619
FOXO3_HUMAN	1.00	0.51	1617	0.46081	1515	1	-102.0	-0.06307977736549165
HMG1_HUMAN	1.00	0.88	1215	0.63229	1075	1	-140.0	-0.11522633744855967
LGI1_HUMAN	1.00	0.60	1529	0.44600	1551	1	22.0	0.014388489208633094
ITIH4_HUMAN	1.00	0.66	1382	0.37079	1614	10	232.0	0.1678726483357453
UCHL1_HUMAN	1.00	0.63	1511	0.36043	1618	10	107.0	0.07081403044341496
NALP2_HUMAN	1.00	0.56	1578	0.45324	1528	1	-50.0	-0.031685678073510776
NDKA_HUMAN	1.00	0.71	1311	0.55698	1269	1	-42.0	-0.032036613272311214
NUDT6_HUMAN	1.00	0.58	1543	0.46290	1506	5	-37.0	-0.023979261179520414
EGFR_HUMAN	3.00	2.38	262	1.76530	253	1	-9.0	-0.03435114503816794
PTC1_HUMAN	1.00	0.54	1587	0.47447	1491	1	-96.0	-0.06049149338374291
RDS_HUMAN	1.00	0.92	1069	0.56896	1245	12	176.0	0.1646398503274088
PGT1_HUMAN	1.00	0.60	1532	0.46629	1501	1	-31.0	-0.020234986945169713
CP2E1_HUMAN	2.00	1.75	464	1.17110	490	20	26.0	0.05603448275862069
LAMP1_HUMAN	1.00	0.60	1535	0.44222	1566	4	31.0	0.020195439739413682
RAB6A_HUMAN	1.00	0.69	1345	0.48334	1475	4	130.0	0.09665427509293681
ARF1_HUMAN	1.00	0.52	1601	0.43007	1579	1	-22.0	-0.013741411617738912
BCA1_HUMAN	1.00	0.86	1222	0.58117	1220	1	-2.0	-0.0016366612111292963
WASL_HUMAN	1.00	0.96	1034	0.61977	1123	1	89.0	0.086073500967118
RNF19_HUMAN	1.00	0.54	1589	0.38958	1602	8	13.0	0.008181246066708621
TF2H2_HUMAN	1.00	0.53	1597	0.45357	1526	6	-71.0	-0.044458359423919847
SURF1_HUMAN	1.00	0.68	1354	0.46131	1511	1	157.0	0.11595273264401773
ADT1_HUMAN	2.00	1.92	380	1.40949	291	1	-89.0	-0.23421052631578948
APIP_HUMAN	1.00	1.00	771	0.60819	1151	1	380.0	0.49286640726329445
BANP_HUMAN	1.00	0.90	1149	0.64292	1019	1	-130.0	-0.11314186248912098
IRS2_HUMAN	2.00	1.90	405	1.25382	427	1	22.0	0.05432098765432099
BCLF1_HUMAN	2.00	1.92	373	1.26251	422	1	49.0	0.13136729222520108
CABP5_HUMAN	1.00	0.98	964	0.72274	593	1	-371.0	-0.3848547717842324
CAR18_HUMAN	1.00	0.64	1443	0.49099	1438	1	-5.0	-0.003465003465003465
CDGAP_HUMAN	1.00	0.56	1567	0.44844	1542	1	-25.0	-0.01595405232929164
CREB1_HUMAN	2.00	2.00	309	1.39053	308	1	-1.0	-0.003236245954692557
CRTC2_HUMAN	1.00	0.98	965	0.61586	1132	1	167.0	0.17305699481865286
CX6B1_HUMAN	1.00	0.77	1276	0.49685	1427	1	151.0	0.11833855799373041
AVR2A_HUMAN	1.00	0.64	1445	0.53043	1322	1	-123.0	-0.08512110726643599
DC1I1_HUMAN	1.00	0.64	1444	0.52341	1349	1	-95.0	-0.06578947368421052
1A32_HUMAN	1.00	0.90	1148	0.67920	831	9	-317.0	-0.2761324041811847
HXB2_HUMAN	1.00	0.92	1067	0.54291	1295	8	228.0	0.21368322399250234
NED4L_HUMAN	1.00	0.71	1322	0.51921	1366	3	44.0	0.03328290468986384
KPCE_HUMAN	3.00	2.48	252	1.74423	256	3	4.0	0.015873015873015872
ACTS_HUMAN	2.00	1.46	537	1.08600	525	1	-12.0	-0.0223463687150838
EAP1_HUMAN	1.00	1.00	803	0.68384	774	1	-29.0	-0.0361145703611457
HAP1_HUMAN	1.00	0.64	1437	0.52341	1346	1	-91.0	-0.06332637439109255
NR4A1_HUMAN	2.00	1.62	488	1.15777	496	1	8.0	0.01639344262295082
PCDA4_HUMAN	1.00	0.86	1221	0.62659	1099	1	-122.0	-0.09991809991809991
SCAM1_HUMAN	1.00	0.97	1019	0.67095	875	1	-144.0	-0.14131501472031405
PDE5A_HUMAN	1.00	0.90	1146	0.62055	1115	1	-31.0	-0.027050610820244327
MYOZ1_HUMAN	1.00	0.90	1147	0.58528	1210	1	63.0	0.05492589363557106
PRS23_HUMAN	1.00	1.00	830	0.72390	592	21	-238.0	-0.28674698795180725
GDIR3_HUMAN	1.00	0.90	1145	0.59652	1185	1	40.0	0.034934497816593885
RCAN1_HUMAN	2.00	1.59	500	1.05642	536	1	36.0	0.072
U119A_HUMAN	1.00	0.99	884	0.66199	915	6	31.0	0.03506787330316742
SNURF_HUMAN	1.00	0.64	1442	0.52341	1348	1	-94.0	-0.0651872399445215
STXB3_HUMAN	1.00	0.64	1441	0.50787	1394	6	-47.0	-0.03261623872310895
TANC1_HUMAN	2.00	1.28	569	0.95780	573	3	4.0	0.007029876977152899
PSMD2_HUMAN	1.00	1.00	825	0.68486	703	2	-122.0	-0.1478787878787879
ODB2_HUMAN	1.00	0.92	1068	0.69158	679	2	-389.0	-0.3642322097378277
TP4A3_HUMAN	1.00	0.64	1438	0.55610	1270	21	-168.0	-0.1168289290681502
TPIP1_HUMAN	1.00	0.64	1440	0.48589	1450	1	10.0	0.006944444444444444
TYY1_HUMAN	1.00	0.64	1439	0.52341	1347	1	-92.0	-0.06393328700486449
TGM2_HUMAN	1.00	1.00	815	0.66022	928	1	113.0	0.13865030674846626
CSN2_HUMAN	1.00	1.00	864	0.68259	810	1	-54.0	-0.0625
DOCK8_HUMAN	1.00	0.99	898	0.63157	1080	1	182.0	0.2026726057906459
ING2_HUMAN	1.00	0.49	1629	0.44942	1534	1	-95.0	-0.05831798649478207
SNTB1_HUMAN	1.00	1.00	824	0.69353	659	1	-165.0	-0.20024271844660194
MPIP2_HUMAN	1.00	1.00	685	0.70669	622	7	-63.0	-0.09197080291970802
MTA1_HUMAN	1.00	1.00	854	0.68267	805	1	-49.0	-0.05737704918032787
KIF17_HUMAN	1.00	0.59	1540	0.46061	1519	4	-21.0	-0.013636363636363636
CTBP1_HUMAN	1.00	1.00	689	0.70085	643	4	-46.0	-0.06676342525399129
OSTF1_HUMAN	1.00	1.00	787	0.66451	894	6	107.0	0.13595933926302414
FBLN4_HUMAN	1.00	1.00	759	0.68417	763	1	4.0	0.005270092226613966
LAMA4_HUMAN	1.00	1.00	845	0.68292	798	1	-47.0	-0.05562130177514793
MK09_HUMAN	2.00	1.72	468	1.26936	418	1	-50.0	-0.10683760683760683
PRPK_HUMAN	1.00	1.00	688	0.68426	737	1	49.0	0.07122093023255814
P73_HUMAN	2.00	2.00	293	1.37730	313	1	20.0	0.06825938566552901
ALBU_HUMAN	2.00	1.62	494	1.15611	497	9	3.0	0.006072874493927126
RABE1_HUMAN	2.00	1.90	395	1.22650	445	4	50.0	0.12658227848101267
RRAS_HUMAN	1.00	1.00	687	0.63736	1036	1	349.0	0.5080058224163028
SYAP1_HUMAN	1.00	0.68	1359	0.46063	1517	1	158.0	0.11626195732155997
MYH9_HUMAN	3.00	2.94	192	2.02884	186	3	-6.0	-0.03125
RL38_HUMAN	1.00	0.98	918	0.71939	602	2	-316.0	-0.3442265795206972
XRCC1_HUMAN	1.00	1.00	686	0.61189	1143	14	457.0	0.6661807580174927
ASPP1_HUMAN	1.00	0.61	1526	0.50644	1402	1	-124.0	-0.08125819134993446
CAR15_HUMAN	1.00	0.64	1503	0.46127	1512	1	9.0	0.005988023952095809
GDIS_HUMAN	2.00	1.76	463	1.19656	473	1	10.0	0.02159827213822894
PPARG_HUMAN	1.00	0.51	1618	0.43967	1570	1	-48.0	-0.029666254635352288
CCP1_HUMAN	1.00	0.69	1341	0.49858	1425	1	84.0	0.06263982102908278
CNTN2_HUMAN	1.00	0.70	1333	0.38476	1605	10	272.0	0.2040510127531883
FGF2_HUMAN	1.00	0.61	1520	0.47885	1483	5	-37.0	-0.024342105263157894
HMOX2_HUMAN	1.00	0.67	1371	0.55017	1282	4	-89.0	-0.06491611962071481
IL7_HUMAN	1.00	0.95	1041	0.61621	1130	1	89.0	0.08549471661863593
MC3R_HUMAN	1.00	0.57	1555	0.32634	1624	10	69.0	0.044372990353697746
MTHR_HUMAN	1.00	0.51	1616	0.40243	1594	15	-22.0	-0.013613861386138614
PCNA_HUMAN	1.00	0.73	1295	0.56803	1250	1	-45.0	-0.03474903474903475
PPAC_HUMAN	1.00	0.85	1236	0.54610	1288	15	52.0	0.042071197411003236
PRGR_HUMAN	1.00	0.69	1349	0.54599	1289	1	-60.0	-0.04447739065974796
SCYB9_HUMAN	2.00	1.41	548	1.05394	538	1	-10.0	-0.01824817518248175
IL6_HUMAN	2.00	1.72	470	1.21974	454	5	-16.0	-0.03404255319148936
OASL_HUMAN	1.00	0.69	1351	0.54640	1286	2	-65.0	-0.04811250925240563
VGFR3_HUMAN	1.00	0.75	1288	0.53958	1305	5	17.0	0.013198757763975156
2AAB_HUMAN	2.00	1.28	570	0.96318	566	3	-4.0	-0.007017543859649123
A4_HUMAN	3.00	2.24	266	1.70040	260	13	-6.0	-0.022556390977443608
CAP2_HUMAN	1.00	0.90	1156	0.59837	1183	1	27.0	0.023356401384083045
SPB8_HUMAN	1.00	0.90	1155	0.59837	1182	1	27.0	0.023376623376623377
BECN1_HUMAN	2.00	1.98	323	1.28791	406	1	83.0	0.25696594427244585
BIRC6_HUMAN	2.00	1.82	450	1.22769	443	1	-7.0	-0.015555555555555555
BRCC3_HUMAN	1.00	0.99	885	0.68134	818	1	-67.0	-0.07570621468926554
CABP1_HUMAN	1.00	0.98	971	0.72274	594	1	-377.0	-0.388259526261586
WNK3_HUMAN	1.00	0.64	1454	0.50457	1406	1	-48.0	-0.033012379642365884
CTRO_HUMAN	3.00	2.61	241	1.74318	257	3	16.0	0.06639004149377593
1A25_HUMAN	1.00	0.90	1158	0.67920	832	9	-326.0	-0.2815198618307427
DLGP2_HUMAN	1.00	0.90	1157	0.65869	936	4	-221.0	-0.19101123595505617
ERAP1_HUMAN	1.00	1.00	849	0.68436	706	2	-143.0	-0.1684334511189635
GBRA1_HUMAN	2.00	1.62	495	1.06837	534	1	39.0	0.07878787878787878
GSTM4_HUMAN	1.00	1.00	831	0.68309	785	1	-46.0	-0.05535499398315283
HIPK3_HUMAN	1.00	0.90	1159	0.65127	980	1	-179.0	-0.1544434857635893
HUWE1_HUMAN	1.00	0.92	1074	0.65113	985	1	-89.0	-0.08286778398510242
IGF1R_HUMAN	1.00	0.98	972	0.69755	654	1	-318.0	-0.3271604938271605
K6PF_HUMAN	1.00	0.90	1160	0.65869	937	4	-223.0	-0.19224137931034482
KCC4_HUMAN	1.00	0.90	1161	0.65869	938	4	-223.0	-0.1920757967269595
KPCI_HUMAN	2.00	1.90	396	1.28306	410	1	14.0	0.03535353535353535
1433F_HUMAN	2.00	1.97	353	1.37966	311	1	-42.0	-0.11898016997167139
PRGC1_HUMAN	1.00	0.98	973	0.69814	652	7	-321.0	-0.32990750256937307
MPPE1_HUMAN	1.00	0.74	1292	0.51822	1368	1	76.0	0.058823529411764705
ZO1_HUMAN	2.00	1.92	374	1.23313	439	3	65.0	0.17379679144385027
HMGB1_HUMAN	2.00	1.90	397	1.30462	384	1	-13.0	-0.0327455919395466
P63_HUMAN	2.00	1.83	448	1.30376	387	1	-61.0	-0.13616071428571427
KIF3B_HUMAN	1.00	0.90	1162	0.56870	1248	4	86.0	0.07401032702237521
TLN2_HUMAN	1.00	0.74	1293	0.52840	1327	1	34.0	0.026295436968290797
SEC20_HUMAN	2.00	2.00	306	1.29396	399	1	93.0	0.30392156862745096
HS71L_HUMAN	3.00	2.47	254	1.86493	231	2	-23.0	-0.09055118110236221
TBB4_HUMAN	2.00	1.84	444	1.34409	353	2	-91.0	-0.20495495495495494
XPO2_HUMAN	1.00	0.92	1075	0.69158	682	2	-393.0	-0.3655813953488372
UBR5_HUMAN	1.00	0.64	1456	0.48589	1452	1	-4.0	-0.0027472527472527475
US6NL_HUMAN	1.00	0.64	1455	0.46091	1514	4	59.0	0.04054982817869416
ZDH23_HUMAN	1.00	1.00	700	0.70085	644	4	-56.0	-0.08
4EBP1_HUMAN	1.00	1.00	818	0.70609	634	7	-184.0	-0.22493887530562348
ARGI1_HUMAN	1.00	1.00	826	0.70000	648	4	-178.0	-0.21549636803874092
ARI2_HUMAN	1.00	1.00	764	0.68417	765	1	1.0	0.0013089005235602095
CARD8_HUMAN	2.00	1.98	325	1.27473	416	1	91.0	0.28
AKT2_HUMAN	4.00	3.17	163	2.34179	156	1	-7.0	-0.04294478527607362
CDN2C_HUMAN	1.00	0.90	1207	0.64145	1030	1	-177.0	-0.14664457332228667
COTL1_HUMAN	1.00	0.68	1360	0.46063	1518	1	158.0	0.1161764705882353
DAPK3_HUMAN	1.00	1.00	701	0.69304	665	1	-36.0	-0.05135520684736091
MCRS1_HUMAN	1.00	1.00	705	0.69304	667	1	-38.0	-0.05390070921985816
ETS1_HUMAN	1.00	1.00	704	0.69304	666	1	-38.0	-0.05397727272727273
FBRL_HUMAN	1.00	1.00	703	0.66484	888	6	185.0	0.2631578947368421
GPS2_HUMAN	1.00	1.00	702	0.68426	743	1	41.0	0.0584045584045584
IASPP_HUMAN	1.00	1.00	706	0.68426	744	1	38.0	0.053824362606232294
LSM2_HUMAN	1.00	0.93	1046	0.63787	1033	6	-13.0	-0.0124282982791587
MCF2L_HUMAN	1.00	0.88	1217	0.58584	1209	1	-8.0	-0.00657354149548069
OGT1_HUMAN	1.00	0.97	1009	0.69515	656	7	-353.0	-0.34985133795837464
MP2K5_HUMAN	2.00	1.48	529	1.12382	510	1	-19.0	-0.035916824196597356
XPC_HUMAN	1.00	0.78	1268	0.52364	1335	14	67.0	0.0528391167192429
CR2_HUMAN	1.00	0.98	937	0.67684	854	1	-83.0	-0.08858057630736393
ELL_HUMAN	1.00	1.00	707	0.68426	745	1	38.0	0.05374823196605375
FXYD6_HUMAN	1.00	1.00	850	0.68292	802	1	-48.0	-0.05647058823529412
PIAS1_HUMAN	1.00	1.00	773	0.68409	767	1	-6.0	-0.007761966364812419
PLK1_HUMAN	1.00	0.91	1105	0.64644	995	1	-110.0	-0.09954751131221719
SP3_HUMAN	2.00	1.91	382	1.29010	402	3	20.0	0.05235602094240838
PAK4_HUMAN	1.00	0.96	1037	0.61876	1125	1	88.0	0.08486017357762778
S10A2_HUMAN	1.00	0.53	1595	0.46799	1497	1	-98.0	-0.061442006269592474
SMD2_HUMAN	1.00	1.00	708	0.66484	889	6	181.0	0.2556497175141243
KAD2_HUMAN	1.00	0.53	1599	0.38445	1606	8	7.0	0.004377736085053158
STAT1_HUMAN	3.00	3.00	174	2.11719	168	2	-6.0	-0.034482758620689655
STX5_HUMAN	1.00	1.00	848	0.68292	801	1	-47.0	-0.055424528301886794
JAK2_HUMAN	1.00	1.00	697	0.68570	702	2	5.0	0.007173601147776184
TTRAP_HUMAN	1.00	1.00	761	0.72631	590	2	-171.0	-0.22470433639947437
VEGFB_HUMAN	1.00	0.82	1252	0.57048	1243	5	-9.0	-0.00718849840255591
MIC2_HUMAN	1.00	0.67	1366	0.50050	1418	1	52.0	0.03806734992679356
CDK2_HUMAN	3.00	2.70	227	1.85764	232	1	5.0	0.022026431718061675
SP100_HUMAN	1.00	0.70	1334	0.55882	1263	1	-71.0	-0.05322338830584707
IRF4_HUMAN	1.00	0.51	1619	0.42304	1585	1	-34.0	-0.021000617665225447
LY9_HUMAN	1.00	0.55	1582	0.32403	1625	8	43.0	0.02718078381795196
PRVA_HUMAN	1.00	0.61	1527	0.42790	1583	3	56.0	0.0366732154551408
TNFL4_HUMAN	1.00	0.56	1580	0.48311	1477	2	-103.0	-0.06518987341772152
PRPU_HUMAN	1.00	0.70	1335	0.44107	1569	16	234.0	0.1752808988764045
SHC1_HUMAN	2.00	1.47	533	1.02102	546	5	13.0	0.024390243902439025
ADA17_HUMAN	1.00	0.98	967	0.64438	997	5	30.0	0.031023784901758014
ATX3_HUMAN	1.00	0.98	966	0.63581	1043	1	77.0	0.07971014492753623
B2L14_HUMAN	2.00	1.92	381	1.26130	423	1	42.0	0.11023622047244094
KCNA3_HUMAN	1.00	0.64	1447	0.55098	1280	1	-167.0	-0.11541119557705598
PP1B_HUMAN	1.00	0.64	1448	0.48589	1451	1	3.0	0.0020718232044198894
BRF2_HUMAN	1.00	0.64	1449	0.55610	1271	21	-178.0	-0.12284334023464458
CAR16_HUMAN	1.00	0.64	1446	0.49099	1439	1	-7.0	-0.004840940525587829
CCKN_HUMAN	2.00	1.81	457	1.24871	430	1	-27.0	-0.05908096280087528
CEBPB_HUMAN	2.00	1.46	538	1.09601	521	1	-17.0	-0.031598513011152414
CSN4_HUMAN	1.00	0.90	1150	0.64292	1020	1	-130.0	-0.11304347826086956
CSN8_HUMAN	1.00	0.90	1152	0.64292	1021	1	-131.0	-0.11371527777777778
TRFM_HUMAN	1.00	0.92	1070	0.68779	692	9	-378.0	-0.3532710280373832
DSC1_HUMAN	1.00	0.97	1026	0.61009	1146	1	120.0	0.11695906432748537
ERN1_HUMAN	3.00	2.90	197	2.06852	173	1	-24.0	-0.1218274111675127
HUNIN_HUMAN	3.00	2.18	268	1.66908	263	1	-5.0	-0.018656716417910446
JIP4_HUMAN	1.00	1.00	874	0.70455	639	7	-235.0	-0.26887871853546913
MED17_HUMAN	1.00	1.00	804	0.68384	775	1	-29.0	-0.036069651741293535
MMP17_HUMAN	1.00	0.90	1151	0.61265	1137	5	-14.0	-0.01216333622936577
MYOZ2_HUMAN	2.00	1.89	413	1.17360	489	1	76.0	0.18401937046004843
NDOR1_HUMAN	1.00	0.98	969	0.57725	1229	1	260.0	0.26831785345717235
